Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
29.12.2020;10:15;1.139;347;112;2.725;758;56;1.807;2.504;909;2.013;828;407
29.12.2020;10:30;1.141;346;103;2.718;868;56;1.807;2.504;922;2.012;714;409
29.12.2020;10:45;1.145;344;113;2.715;1.004;56;1.807;2.493;937;2.007;664;412
29.12.2020;11:00;1.144;370;118;2.704;1.142;56;1.806;2.500;954;2.012;281;413
29.12.2020;11:15;1.144;373;120;2.752;1.255;56;1.806;2.512;958;2.009;251;413
29.12.2020;11:30;1.145;374;144;2.796;1.328;56;1.807;2.511;959;2.001;261;409
29.12.2020;11:45;1.144;360;135;2.869;1.374;56;1.807;2.479;959;2.001;277;405
29.12.2020;12:00;1.146;365;116;2.953;1.377;56;1.807;2.444;957;1.997;500;405
29.12.2020;12:15;1.145;368;107;3.007;1.361;56;1.807;2.422;933;1.990;497;406
29.12.2020;12:30;1.149;362;88;3.044;1.306;56;1.805;2.325;909;1.982;513;408
29.12.2020;12:45;1.145;345;80;3.105;1.260;56;1.776;2.288;905;1.981;564;406
29.12.2020;13:00;1.149;362;79;3.133;1.215;56;1.750;2.288;894;1.988;489;405
29.12.2020;13:15;1.146;372;65;3.175;1.161;56;1.747;2.296;893;1.982;163;410
29.12.2020;13:30;1.149;353;62;3.167;1.085;56;1.748;2.297;894;1.988;136;410
29.12.2020;13:45;1.145;346;76;3.190;974;56;1.747;2.296;891;1.986;184;409
29.12.2020;14:00;1.145;359;87;3.219;898;56;1.748;2.286;895;1.986;213;409
29.12.2020;14:15;1.146;355;77;3.316;793;56;1.748;2.279;896;1.994;240;407
29.12.2020;14:30;1.145;338;77;3.318;699;56;1.747;2.285;903;1.987;249;403
29.12.2020;14:45;1.147;338;85;3.356;581;56;1.764;2.278;904;1.983;172;408
29.12.2020;15:00;1.148;338;93;3.392;473;56;1.803;2.277;910;1.994;278;409
29.12.2020;15:15;1.148;339;98;3.343;352;56;1.839;2.277;910;2.005;364;407
29.12.2020;15:30;1.146;340;102;3.345;232;56;1.874;2.283;936;2.001;381;408
29.12.2020;15:45;1.146;351;111;3.426;124;56;1.915;2.277;942;2.001;340;406
29.12.2020;16:00;1.146;352;125;3.442;48;56;1.953;2.253;968;2.009;782;406
29.12.2020;16:15;1.148;355;154;3.426;9;57;1.989;2.296;1.021;1.982;855;401
29.12.2020;16:30;1.143;370;179;3.495;1;57;2.003;2.304;1.041;2.076;881;414
29.12.2020;16:45;1.141;357;181;3.638;0;57;2.019;2.309;1.047;2.077;997;417
29.12.2020;17:00;1.139;351;163;3.698;0;57;2.028;2.296;1.056;2.074;1.055;420
29.12.2020;17:15;1.142;351;173;3.741;0;57;2.033;2.302;1.053;2.086;1.076;420
29.12.2020;17:30;1.142;354;204;3.788;0;57;2.032;2.299;1.052;2.079;1.079;419
29.12.2020;17:45;1.148;355;268;3.828;0;57;2.032;2.301;1.053;2.087;1.062;417
29.12.2020;18:00;1.146;360;261;3.963;0;57;2.032;2.304;1.052;2.085;801;419
29.12.2020;18:15;1.145;360;247;4.118;0;57;2.033;2.299;1.059;2.079;737;421
29.12.2020;18:30;1.144;360;235;4.150;0;57;2.032;2.297;1.056;2.069;601;418
29.12.2020;18:45;1.149;347;262;4.175;0;57;2.032;2.310;1.053;2.060;472;417
29.12.2020;19:00;1.148;359;261;4.188;0;57;2.032;2.312;1.045;2.055;141;412
29.12.2020;19:15;1.146;336;286;4.199;0;57;2.030;2.313;1.028;2.044;49;416
29.12.2020;19:30;1.143;334;312;4.228;0;57;2.030;2.328;993;2.030;52;420
29.12.2020;19:45;1.143;333;350;4.237;0;57;2.030;2.342;946;2.031;44;422
29.12.2020;20:00;1.145;345;413;4.253;0;57;2.031;2.341;926;2.015;82;421
29.12.2020;20:15;1.151;338;451;4.304;0;57;2.031;2.344;909;1.921;49;419
29.12.2020;20:30;1.144;332;482;4.268;0;57;2.030;2.366;869;1.839;38;413
29.12.2020;20:45;1.146;331;458;4.374;0;57;2.030;2.380;809;1.746;7;411
29.12.2020;21:00;1.146;355;375;4.352;0;57;2.031;2.420;785;1.676;117;417
29.12.2020;21:15;1.151;350;346;4.402;0;57;2.031;2.426;773;1.580;137;420
29.12.2020;21:30;1.153;328;407;4.446;0;57;2.031;2.417;768;1.512;117;418
29.12.2020;21:45;1.148;327;443;4.479;0;57;2.032;2.402;778;1.431;18;418
29.12.2020;22:00;1.146;344;403;4.447;0;57;2.031;2.418;793;1.396;280;419
29.12.2020;22:15;1.145;330;439;4.488;0;57;2.031;2.389;792;1.392;107;420
29.12.2020;22:30;1.142;327;462;4.491;0;57;2.031;2.365;786;1.389;36;419
29.12.2020;22:45;1.145;327;519;4.441;0;57;2.031;2.340;769;1.377;21;416
29.12.2020;23:00;1.146;333;549;4.363;0;57;2.031;2.250;756;1.254;13;419
29.12.2020;23:15;1.148;329;533;4.352;0;57;2.032;2.186;752;1.230;6;420
29.12.2020;23:30;1.148;329;587;4.289;0;57;2.032;2.150;733;1.215;3;420
29.12.2020;23:45;1.148;332;658;4.228;0;57;2.032;2.100;717;1.194;1;419
30.12.2020;00:00;1.144;343;690;4.215;0;57;2.033;2.028;694;1.091;8;407
30.12.2020;00:15;1.146;334;630;4.256;0;57;2.033;1.937;687;1.083;2;406
30.12.2020;00:30;1.144;332;637;4.186;0;57;2.032;1.867;674;1.066;2;406
30.12.2020;00:45;1.141;331;668;4.181;0;57;2.030;1.825;673;1.008;6;405
30.12.2020;01:00;1.139;337;675;4.237;0;56;2.028;1.756;658;1.051;10;401
30.12.2020;01:15;1.139;329;809;4.287;0;56;2.027;1.717;656;1.051;3;399
30.12.2020;01:30;1.136;326;812;4.297;0;56;2.019;1.704;651;1.059;0;403
30.12.2020;01:45;1.137;325;779;4.306;0;56;2.022;1.627;650;1.068;0;406
30.12.2020;02:00;1.136;326;887;4.297;0;56;2.015;1.536;649;1.067;0;404
30.12.2020;02:15;1.136;325;899;4.277;0;56;2.012;1.521;649;1.060;0;404
30.12.2020;02:30;1.132;323;837;4.306;0;56;2.013;1.503;650;1.064;0;403
30.12.2020;02:45;1.131;323;862;4.306;0;56;2.008;1.469;649;1.053;0;392
30.12.2020;03:00;1.136;325;866;4.397;0;56;2.014;1.418;654;1.063;0;401
30.12.2020;03:15;1.133;337;793;4.414;0;56;2.015;1.425;652;1.060;1;401
30.12.2020;03:30;1.132;341;746;4.422;0;56;2.003;1.417;647;1.053;0;398
30.12.2020;03:45;1.127;341;793;4.428;0;56;1.994;1.415;657;1.055;0;403
30.12.2020;04:00;1.131;340;869;4.409;0;56;1.975;1.452;696;1.061;0;403
30.12.2020;04:15;1.131;343;748;4.426;0;56;1.960;1.479;707;1.061;16;404
30.12.2020;04:30;1.126;343;678;4.429;0;56;1.956;1.506;710;1.064;30;404
30.12.2020;04:45;1.126;342;734;4.427;0;57;1.960;1.605;713;1.083;17;406
30.12.2020;05:00;1.132;326;684;4.431;0;57;1.962;1.810;739;1.110;2;407
30.12.2020;05:15;1.129;324;672;4.421;0;57;1.966;1.933;742;1.110;3;407
30.12.2020;05:30;1.129;323;788;4.379;0;57;1.965;2.001;743;1.118;2;408
30.12.2020;05:45;1.129;332;826;4.385;0;57;1.964;2.096;744;1.133;21;407
30.12.2020;06:00;1.127;327;910;4.438;0;57;1.955;2.185;760;1.208;10;407
30.12.2020;06:15;1.128;322;913;4.389;0;57;1.962;2.248;761;1.265;1;408
30.12.2020;06:30;1.127;322;841;4.348;0;57;1.964;2.287;773;1.335;2;408
30.12.2020;06:45;1.122;321;819;4.313;0;57;1.966;2.321;800;1.384;4;405
30.12.2020;07:00;1.128;326;817;4.268;0;57;1.945;2.345;878;1.508;15;408
30.12.2020;07:15;1.125;330;772;4.249;0;57;1.963;2.393;930;1.548;78;409
30.12.2020;07:30;1.126;335;772;4.237;0;57;1.966;2.411;968;1.616;123;409
30.12.2020;07:45;1.129;338;800;4.220;0;57;1.966;2.415;990;1.647;218;409
30.12.2020;08:00;1.133;336;820;4.191;7;57;1.960;2.377;1.011;1.673;168;409
30.12.2020;08:15;1.133;338;823;4.113;19;57;1.966;2.400;1.036;1.691;239;406
30.12.2020;08:30;1.136;338;811;4.053;88;57;1.966;2.404;1.074;1.755;211;407
30.12.2020;08:45;1.142;337;762;4.006;213;57;1.966;2.407;1.082;1.785;199;408
30.12.2020;09:00;1.137;337;754;3.997;383;57;1.965;2.398;1.099;1.802;342;411
30.12.2020;09:15;1.135;338;746;3.919;567;57;1.966;2.406;1.103;1.815;243;411
30.12.2020;09:30;1.134;336;751;3.812;735;57;1.966;2.405;1.099;1.807;239;409
30.12.2020;09:45;1.138;333;778;3.755;911;57;1.966;2.410;1.093;1.802;191;408
30.12.2020;10:00;1.137;334;837;3.713;1.089;57;1.966;2.410;1.097;1.829;131;410
30.12.2020;10:15;1.140;334;774;3.673;1.267;57;1.966;2.400;1.089;1.871;99;411
30.12.2020;10:30;1.140;335;708;3.581;1.439;57;1.964;2.412;1.082;1.869;99;412
30.12.2020;10:45;1.146;338;682;3.475;1.593;57;1.965;2.408;1.070;1.880;89;408
30.12.2020;11:00;1.143;331;737;3.365;1.745;57;1.965;2.398;1.053;1.904;36;398
30.12.2020;11:15;1.141;327;761;3.366;1.857;57;1.966;2.389;1.048;1.924;41;396
30.12.2020;11:30;1.141;335;770;3.362;1.938;57;1.965;2.363;1.041;1.925;68;407
30.12.2020;11:45;1.143;327;692;3.371;1.995;57;1.966;2.340;1.042;1.925;98;413
30.12.2020;12:00;1.145;326;712;3.389;1.992;57;1.966;2.340;1.042;1.936;234;412
30.12.2020;12:15;1.146;325;777;3.351;1.981;57;1.965;2.346;1.041;1.940;184;413
30.12.2020;12:30;1.146;322;836;3.296;1.947;57;1.965;2.351;1.046;1.918;139;413
30.12.2020;12:45;1.144;332;820;3.262;1.896;57;1.965;2.354;1.058;1.897;106;409
30.12.2020;13:00;1.147;333;759;3.232;1.789;57;1.965;2.359;1.060;1.868;98;409
30.12.2020;13:15;1.151;335;805;3.211;1.671;57;1.964;2.361;1.059;1.881;102;412
30.12.2020;13:30;1.149;328;794;3.207;1.532;57;1.964;2.357;1.044;1.972;193;422
30.12.2020;13:45;1.147;325;776;3.169;1.376;57;1.964;2.343;1.039;2.006;288;422
30.12.2020;14:00;1.144;343;773;3.172;1.215;57;1.964;2.347;1.040;2.039;296;418
30.12.2020;14:15;1.150;388;760;3.191;1.016;57;1.964;2.353;1.049;2.022;334;411
30.12.2020;14:30;1.144;389;761;3.171;826;57;1.964;2.350;1.050;2.044;430;414
30.12.2020;14:45;1.151;386;786;3.128;661;56;1.964;2.346;1.059;2.040;513;416
30.12.2020;15:00;1.153;344;886;3.156;515;55;1.964;2.363;1.077;2.032;725;415
30.12.2020;15:15;1.156;362;986;3.197;360;55;1.963;2.360;1.096;2.035;695;416
30.12.2020;15:30;1.154;367;1.013;3.267;223;55;1.964;2.366;1.106;2.019;655;418
30.12.2020;15:45;1.153;363;1.008;3.343;110;55;1.965;2.375;1.128;1.978;741;419
30.12.2020;16:00;1.155;317;975;3.410;43;55;1.964;2.379;1.155;1.964;958;419
30.12.2020;16:15;1.157;317;1.044;3.472;10;55;1.964;2.395;1.163;1.959;1.051;420
30.12.2020;16:30;1.157;318;1.088;3.559;1;55;1.964;2.396;1.165;1.953;1.138;421
30.12.2020;16:45;1.155;333;1.088;3.678;0;56;1.964;2.406;1.175;1.958;1.187;422
30.12.2020;17:00;1.156;357;1.098;3.764;0;57;1.963;2.388;1.197;1.978;1.271;424
30.12.2020;17:15;1.156;354;1.095;3.853;0;57;1.963;2.394;1.211;1.981;1.362;424
30.12.2020;17:30;1.157;337;1.056;3.945;0;57;1.963;2.392;1.216;1.998;1.223;424
30.12.2020;17:45;1.161;332;1.020;4.034;0;57;1.963;2.393;1.216;2.002;1.265;425
30.12.2020;18:00;1.160;337;984;4.108;0;57;1.963;2.390;1.186;2.008;1.325;424
30.12.2020;18:15;1.157;338;1.001;4.187;0;57;1.963;2.395;1.180;2.012;1.262;423
30.12.2020;18:30;1.159;329;981;4.209;0;56;1.964;2.391;1.210;2.036;1.137;423
30.12.2020;18:45;1.161;327;990;4.238;0;56;1.964;2.389;1.210;2.025;1.069;423
30.12.2020;19:00;1.160;338;986;4.228;0;57;1.964;2.392;1.187;1.967;975;423
30.12.2020;19:15;1.160;327;1.005;4.238;0;56;1.964;2.380;1.173;1.962;804;425
30.12.2020;19:30;1.158;326;1.045;4.204;0;57;1.964;2.384;1.148;1.921;645;425
30.12.2020;19:45;1.158;313;1.025;4.228;0;57;1.963;2.379;1.129;1.907;479;423
30.12.2020;20:00;1.152;331;1.007;4.314;0;56;1.964;2.357;1.141;1.899;422;414
30.12.2020;20:15;1.156;314;1.066;4.351;0;57;1.962;2.091;1.119;1.846;414;414
30.12.2020;20:30;1.160;314;1.084;4.326;0;56;1.963;2.077;1.042;1.749;478;416
30.12.2020;20:45;1.156;312;1.080;4.366;0;56;1.953;2.079;964;1.647;425;418
30.12.2020;21:00;1.163;342;1.074;4.368;0;56;1.953;2.081;912;1.606;531;418
30.12.2020;21:15;1.163;334;1.118;4.377;0;56;1.953;2.067;882;1.604;331;415
30.12.2020;21:30;1.165;316;1.115;4.379;0;56;1.952;2.063;854;1.600;186;410
30.12.2020;21:45;1.159;311;1.070;4.406;0;56;1.940;2.048;883;1.596;119;415
30.12.2020;22:00;1.158;327;1.107;4.297;0;56;1.930;2.067;926;1.562;282;416
30.12.2020;22:15;1.160;316;1.156;4.278;0;57;1.931;2.061;925;1.503;170;418
30.12.2020;22:30;1.159;310;1.142;4.239;0;57;1.928;2.053;904;1.444;116;422
30.12.2020;22:45;1.156;310;1.114;4.173;0;57;1.919;2.070;898;1.431;75;420
30.12.2020;23:00;1.157;327;1.110;4.168;0;57;1.904;2.161;889;1.318;194;419
30.12.2020;23:15;1.154;316;1.102;4.195;0;57;1.903;2.161;869;1.300;157;420
30.12.2020;23:30;1.156;306;1.086;4.178;0;57;1.903;2.172;844;1.291;47;419
30.12.2020;23:45;1.157;305;1.068;4.167;0;57;1.902;2.151;857;1.286;24;412
31.12.2020;00:00;1.148;313;1.037;4.199;0;57;1.904;2.048;817;1.047;121;400
31.12.2020;00:15;1.150;316;989;4.146;0;57;1.903;1.979;800;1.021;148;408
31.12.2020;00:30;1.148;306;950;4.129;0;57;1.903;1.972;800;1.015;52;408
31.12.2020;00:45;1.150;306;963;4.158;0;57;1.904;1.906;797;1.016;32;408
31.12.2020;01:00;1.152;306;978;4.086;0;56;1.910;1.857;782;1.040;7;407
31.12.2020;01:15;1.146;307;1.020;4.043;0;56;1.927;1.767;791;1.038;1;401
31.12.2020;01:30;1.145;303;1.048;4.036;0;56;1.929;1.703;791;1.037;0;407
31.12.2020;01:45;1.149;304;1.104;4.015;0;56;1.925;1.653;790;1.038;1;411
31.12.2020;02:00;1.147;324;1.068;3.991;0;55;1.950;1.653;779;1.033;13;411
31.12.2020;02:15;1.148;311;1.011;3.951;0;55;1.955;1.654;763;1.023;37;408
31.12.2020;02:30;1.149;310;944;3.897;0;55;1.956;1.636;755;1.026;65;409
31.12.2020;02:45;1.146;312;956;3.826;0;55;1.954;1.646;755;1.015;35;408
31.12.2020;03:00;1.151;302;1.038;3.800;0;55;1.950;1.647;753;1.011;8;409
31.12.2020;03:15;1.150;302;983;3.768;0;55;1.950;1.647;753;1.014;6;408
31.12.2020;03:30;1.141;301;950;3.703;0;55;1.954;1.673;754;1.017;13;408
31.12.2020;03:45;1.138;300;995;3.604;0;55;1.953;1.682;741;1.017;8;403
31.12.2020;04:00;1.139;300;1.000;3.541;0;55;1.955;1.690;726;1.034;3;406
31.12.2020;04:15;1.141;300;964;3.498;0;55;1.956;1.704;718;1.039;3;408
31.12.2020;04:30;1.138;299;947;3.489;0;55;1.957;1.702;718;1.045;4;410
31.12.2020;04:45;1.138;300;928;3.457;0;56;1.956;1.718;730;1.054;3;403
31.12.2020;05:00;1.140;298;906;3.398;0;56;1.953;1.749;770;1.086;0;396
31.12.2020;05:15;1.136;301;888;3.342;0;56;1.950;1.776;803;1.087;1;399
31.12.2020;05:30;1.135;302;884;3.316;0;56;1.952;1.807;828;1.103;0;410
31.12.2020;05:45;1.131;302;890;3.250;0;56;1.957;1.804;850;1.105;0;399
31.12.2020;06:00;1.128;303;857;3.225;0;56;1.955;1.849;857;1.178;0;413
31.12.2020;06:15;1.129;305;832;3.207;0;56;1.956;1.889;862;1.187;3;419
31.12.2020;06:30;1.127;304;820;3.179;0;56;1.956;1.945;864;1.201;23;414
31.12.2020;06:45;1.127;304;784;3.165;0;56;1.957;2.012;888;1.222;41;417
31.12.2020;07:00;1.132;300;747;3.161;0;56;1.949;2.107;928;1.260;64;407
31.12.2020;07:15;1.131;298;712;3.190;0;56;1.935;2.240;959;1.309;85;423
31.12.2020;07:30;1.132;296;685;3.196;0;56;1.933;2.337;1.002;1.376;37;425
31.12.2020;07:45;1.134;300;673;3.187;0;56;1.956;2.425;1.044;1.440;52;422
31.12.2020;08:00;1.135;307;679;3.169;5;57;1.956;2.485;1.063;1.566;36;425
31.12.2020;08:15;1.137;307;732;3.243;31;57;1.957;2.514;1.076;1.653;12;420
31.12.2020;08:30;1.136;307;738;3.268;131;57;1.957;2.532;1.091;1.687;20;416
31.12.2020;08:45;1.137;301;757;3.252;277;57;1.958;2.574;1.112;1.707;21;417
31.12.2020;09:00;1.140;308;792;3.194;456;56;1.963;2.619;1.109;1.725;171;422
31.12.2020;09:15;1.139;303;759;3.132;645;56;1.976;2.650;1.101;1.717;191;424
31.12.2020;09:30;1.139;302;745;3.063;819;56;1.977;2.664;1.086;1.697;205;422
31.12.2020;09:45;1.137;303;748;3.017;1.020;56;1.980;2.684;1.050;1.704;219;406
31.12.2020;10:00;1.142;303;709;2.991;1.222;57;1.986;2.616;1.027;1.695;136;413
31.12.2020;10:15;1.143;304;766;2.946;1.393;56;1.998;2.562;1.037;1.672;144;421
31.12.2020;10:30;1.146;303;824;2.858;1.580;56;1.999;2.559;1.046;1.687;73;428
31.12.2020;10:45;1.143;303;860;2.783;1.734;56;2.000;2.575;1.040;1.695;61;427
31.12.2020;11:00;1.145;303;876;2.689;1.850;56;2.011;2.522;1.001;1.698;76;426
31.12.2020;11:15;1.148;303;850;2.633;1.963;56;2.003;2.507;1.002;1.732;66;424
31.12.2020;11:30;1.146;305;874;2.463;2.034;56;2.018;2.495;1.004;1.734;48;427
31.12.2020;11:45;1.152;303;906;2.355;2.061;56;2.024;2.443;1.001;1.746;62;427
31.12.2020;12:00;1.146;302;829;2.326;2.107;56;2.026;2.377;1.014;1.803;65;428
31.12.2020;12:15;1.144;302;761;2.296;2.124;56;2.018;2.386;1.012;1.812;65;429
31.12.2020;12:30;1.151;301;735;2.215;2.111;56;2.020;2.399;1.013;1.757;39;427
31.12.2020;12:45;1.147;301;755;2.134;2.056;56;2.021;2.453;1.025;1.770;34;420
31.12.2020;13:00;1.146;301;784;2.075;1.964;56;2.030;2.589;1.030;1.754;52;424
31.12.2020;13:15;1.152;301;819;2.019;1.878;56;2.033;2.649;1.042;1.778;32;422
31.12.2020;13:30;1.149;301;804;1.944;1.733;56;2.033;2.688;1.079;1.784;60;410
31.12.2020;13:45;1.151;303;747;1.884;1.554;56;2.032;2.717;1.098;1.780;75;411
31.12.2020;14:00;1.149;303;729;1.821;1.374;56;2.033;2.747;1.095;1.816;205;413
31.12.2020;14:15;1.150;303;724;1.790;1.179;56;2.033;2.766;1.101;1.793;294;411
31.12.2020;14:30;1.150;308;717;1.729;994;56;2.032;2.802;1.111;1.852;361;412
31.12.2020;14:45;1.152;312;730;1.704;783;56;2.033;2.822;1.143;1.871;380;411
31.12.2020;15:00;1.157;305;749;1.705;598;56;2.033;2.799;1.168;1.915;425;407
31.12.2020;15:15;1.158;306;732;1.701;409;56;2.033;2.794;1.207;1.917;501;409
31.12.2020;15:30;1.150;305;696;1.684;248;56;2.034;2.806;1.225;1.908;467;411
31.12.2020;15:45;1.151;306;708;1.730;118;56;2.033;2.800;1.227;1.918;496;410
31.12.2020;16:00;1.149;304;714;1.757;42;57;2.032;2.800;1.221;1.903;721;407
31.12.2020;16:15;1.151;307;734;1.790;10;57;2.032;2.830;1.222;1.908;802;405
31.12.2020;16:30;1.153;308;739;1.852;1;57;2.031;2.840;1.224;1.908;819;405
31.12.2020;16:45;1.154;309;680;1.921;0;57;2.031;2.845;1.222;1.923;1.090;408
31.12.2020;17:00;1.156;318;612;1.971;0;57;2.030;2.831;1.230;1.927;1.215;413
31.12.2020;17:15;1.147;319;618;2.040;0;57;2.033;2.839;1.239;1.928;1.349;413
31.12.2020;17:30;1.151;328;587;2.059;0;57;2.035;2.839;1.263;1.928;1.391;419
31.12.2020;17:45;1.151;328;552;2.071;0;57;2.034;2.832;1.276;1.933;1.404;423
31.12.2020;18:00;1.151;328;520;2.055;0;57;2.034;2.831;1.278;1.937;1.416;426
31.12.2020;18:15;1.151;330;469;2.033;0;57;2.034;2.836;1.275;1.935;1.400;429
31.12.2020;18:30;1.150;312;469;2.000;0;57;2.036;2.833;1.282;1.937;1.392;430
31.12.2020;18:45;1.153;309;474;1.956;0;57;2.036;2.836;1.303;1.929;1.226;426
31.12.2020;19:00;1.152;317;417;1.900;0;57;2.036;2.844;1.310;1.936;1.315;425
31.12.2020;19:15;1.152;308;364;1.863;0;57;2.037;2.833;1.315;1.940;1.098;426
31.12.2020;19:30;1.152;304;355;1.806;0;57;2.036;2.844;1.315;1.935;959;426
31.12.2020;19:45;1.151;302;339;1.763;0;57;2.035;2.853;1.315;1.938;669;423
31.12.2020;20:00;1.152;303;319;1.767;0;57;2.034;2.848;1.317;1.936;668;426
31.12.2020;20:15;1.152;301;296;1.741;0;57;2.034;2.835;1.315;1.940;484;424
31.12.2020;20:30;1.150;301;281;1.672;0;57;2.033;2.844;1.315;1.940;414;427
31.12.2020;20:45;1.149;301;273;1.612;0;57;2.035;2.836;1.305;1.933;352;425
31.12.2020;21:00;1.152;301;272;1.551;0;57;2.036;2.873;1.285;1.912;202;425
31.12.2020;21:15;1.147;308;255;1.533;0;57;2.035;2.865;1.234;1.911;196;425
31.12.2020;21:30;1.149;311;221;1.514;0;57;2.035;2.869;1.168;1.840;236;423
31.12.2020;21:45;1.147;308;200;1.481;0;57;2.035;2.852;1.159;1.791;260;424
31.12.2020;22:00;1.151;308;182;1.409;0;57;2.036;2.857;1.191;1.787;319;424
31.12.2020;22:15;1.152;302;156;1.380;0;57;2.038;2.838;1.172;1.780;234;426
31.12.2020;22:30;1.148;305;138;1.307;0;57;2.035;2.841;1.141;1.749;301;424
31.12.2020;22:45;1.148;301;122;1.256;0;57;2.036;2.839;1.125;1.701;264;419
31.12.2020;23:00;1.151;297;109;1.228;0;57;2.036;2.840;1.112;1.690;243;420
31.12.2020;23:15;1.150;299;120;1.180;0;57;2.037;2.834;1.061;1.662;167;417
31.12.2020;23:30;1.148;299;107;1.146;0;57;2.034;2.866;1.010;1.572;145;419
31.12.2020;23:45;1.151;298;86;1.109;0;57;2.030;2.876;1.004;1.532;69;421
01.01.2021;00:00;1.147;308;84;1.058;0;57;2.034;2.899;937;1.402;73;420
01.01.2021;00:15;1.145;301;88;1.025;0;57;2.036;2.905;872;1.416;95;421
01.01.2021;00:30;1.138;299;101;955;0;57;2.037;2.904;829;1.419;82;419
01.01.2021;00:45;1.139;298;108;931;0;57;2.038;2.901;805;1.412;98;417
01.01.2021;01:00;1.138;310;105;943;0;57;2.038;2.911;785;1.363;125;419
01.01.2021;01:15;1.137;297;103;922;0;57;2.037;2.898;759;1.348;99;416
01.01.2021;01:30;1.138;295;95;890;0;57;2.038;2.898;744;1.348;92;419
01.01.2021;01:45;1.139;295;90;860;0;57;2.038;2.896;757;1.351;80;421
01.01.2021;02:00;1.138;294;80;843;0;57;2.039;2.908;776;1.336;173;420
01.01.2021;02:15;1.137;290;76;833;0;57;2.040;2.910;770;1.329;106;419
01.01.2021;02:30;1.139;292;73;812;0;57;2.040;2.963;768;1.330;37;417
01.01.2021;02:45;1.135;289;76;782;0;57;2.038;2.977;754;1.318;33;413
01.01.2021;03:00;1.135;306;76;759;0;57;2.036;3.023;732;1.292;4;417
01.01.2021;03:15;1.133;292;77;721;0;57;2.040;3.055;717;1.293;1;413
01.01.2021;03:30;1.136;293;81;685;0;57;2.039;3.113;707;1.283;1;414
01.01.2021;03:45;1.136;289;84;663;0;57;2.039;3.147;697;1.259;1;416
01.01.2021;04:00;1.135;291;75;655;0;58;2.039;3.115;683;1.249;0;409
01.01.2021;04:15;1.134;289;74;638;0;58;2.039;3.092;676;1.252;2;408
01.01.2021;04:30;1.134;288;72;630;0;58;2.036;3.096;674;1.254;2;420
01.01.2021;04:45;1.132;287;71;614;0;58;2.037;3.093;681;1.239;2;423
01.01.2021;05:00;1.131;287;86;589;0;58;2.039;3.127;681;1.255;19;423
01.01.2021;05:15;1.135;287;102;552;0;58;2.036;3.148;677;1.268;10;420
01.01.2021;05:30;1.132;286;117;536;0;58;2.036;3.191;688;1.266;4;422
01.01.2021;05:45;1.129;286;123;505;0;58;2.039;3.234;691;1.268;1;423
01.01.2021;06:00;1.130;287;129;514;0;58;2.039;3.287;711;1.279;21;426
01.01.2021;06:15;1.132;290;135;510;0;58;2.039;3.301;699;1.277;1;422
01.01.2021;06:30;1.130;291;127;513;0;58;2.039;3.269;711;1.272;6;424
01.01.2021;06:45;1.128;292;111;502;0;58;2.039;3.195;716;1.266;63;427
01.01.2021;07:00;1.129;290;103;482;0;58;2.038;3.122;714;1.282;122;427
01.01.2021;07:15;1.131;289;97;499;0;58;2.038;3.108;725;1.286;255;424
01.01.2021;07:30;1.133;290;94;512;0;58;2.038;3.114;749;1.286;277;426
01.01.2021;07:45;1.128;290;87;511;0;58;2.039;3.129;765;1.316;273;423
01.01.2021;08:00;1.135;287;95;520;6;58;2.039;3.131;773;1.373;20;421
01.01.2021;08:15;1.137;286;93;529;21;58;2.039;3.111;771;1.378;7;421
01.01.2021;08:30;1.139;285;85;544;54;58;2.040;3.106;771;1.392;12;423
01.01.2021;08:45;1.139;294;82;542;114;58;2.039;3.089;773;1.427;42;422
01.01.2021;09:00;1.135;286;67;557;195;58;2.040;3.056;772;1.486;1;422
01.01.2021;09:15;1.131;288;57;556;284;58;2.040;3.050;769;1.498;32;423
01.01.2021;09:30;1.140;295;54;541;391;58;2.040;3.055;775;1.521;20;423
01.01.2021;09:45;1.136;295;68;530;494;58;2.041;3.010;770;1.548;29;423
01.01.2021;10:00;1.139;288;96;523;601;58;2.041;2.964;767;1.612;19;426
01.01.2021;10:15;1.142;290;113;502;701;58;2.041;2.947;765;1.618;19;428
01.01.2021;10:30;1.140;290;116;479;800;58;2.040;2.847;763;1.635;24;426
01.01.2021;10:45;1.144;291;119;471;886;58;2.040;2.851;763;1.651;60;422
01.01.2021;11:00;1.147;289;122;454;965;58;2.042;2.851;761;1.672;17;421
01.01.2021;11:15;1.144;289;129;438;1.035;58;2.041;2.843;759;1.757;26;419
01.01.2021;11:30;1.146;292;151;407;1.096;58;2.040;2.848;758;1.856;18;422
01.01.2021;11:45;1.142;291;155;391;1.142;58;2.039;2.717;767;1.860;27;420
01.01.2021;12:00;1.142;292;155;375;1.197;58;2.038;2.715;783;1.856;113;427
01.01.2021;12:15;1.142;291;160;349;1.221;58;2.038;2.715;795;1.856;96;423
01.01.2021;12:30;1.145;293;175;334;1.219;58;2.039;2.720;805;1.869;99;423
